id,text,is_complaint_true
1829,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1830,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1831,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1832,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1833,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1834,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1835,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1836,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1837,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1838,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1839,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1840,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1841,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1842,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1843,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1844,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1845,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1846,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1847,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1848,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1849,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1850,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1851,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1852,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1853,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1854,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1855,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1856,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1857,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1858,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1859,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1860,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1861,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1862,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1863,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1864,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1865,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1866,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1867,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1868,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1869,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1870,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1871,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1872,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1873,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1874,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1875,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1876,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1877,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1878,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1879,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1880,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1881,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1882,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1883,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1884,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1885,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1886,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1887,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1888,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1889,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1890,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1891,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1892,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1893,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1894,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1895,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1896,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1897,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1898,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1899,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1900,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1901,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1902,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1903,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1904,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1905,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1906,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1907,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1908,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1909,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1910,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1911,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1912,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1913,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1914,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1915,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1916,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1917,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1918,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1919,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1920,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1921,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1922,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1923,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1924,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1925,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1926,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1927,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1928,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1929,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1930,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1931,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1932,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1933,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1934,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1935,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1936,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1937,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1938,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1939,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1940,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1941,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1942,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1943,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1944,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1945,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1946,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1947,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1948,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1949,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1950,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1951,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1952,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1953,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1954,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1955,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1956,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1957,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1958,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1959,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1960,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1961,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1962,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1963,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1964,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1965,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1966,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1967,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1968,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1969,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1970,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1971,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1972,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1973,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1974,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1975,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1976,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1977,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1978,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1979,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1980,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1981,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1982,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1983,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1984,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1985,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1986,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1987,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1988,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1989,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1990,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1991,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1992,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1993,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1994,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1995,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1996,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1997,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1998,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1999,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2000,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2001,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2002,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2003,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2004,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2005,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2006,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2007,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2008,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2009,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2010,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2011,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2012,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2013,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2014,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2015,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2016,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2017,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2018,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2019,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2020,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2021,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2022,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2023,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2024,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2025,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2026,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2027,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2028,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2029,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2030,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2031,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2032,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2033,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2034,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2035,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
